card_id,customer_id,card1,card2,card3,network,card5,card_type,home_region,home_country,n_txns,n_online,n_in_person,median_amt,p95_amt,max_amt,n_regions,n_products,top_products,first_seen,last_seen
C06372-K1,C06372,10988,127.0,150.0,mastercard,224.0,debit,181.0,87.0,24,0,24,155.68,544.98,613.92,2,1,W,2016-07-08 19:40:01,2016-12-30 14:31:11
C06373-K1,C06373,17947,100.0,150.0,mastercard,224.0,credit,272.0,87.0,58,8,50,117.01,949.69,1635.96,16,4,R|W|H|S,2016-07-04 00:20:09,2016-12-27 01:57:34
C06374-K1,C06374,21914,399.0,150.0,american express,185.0,credit,204.0,87.0,1,1,0,100.01,100.01,100.01,1,1,R,2016-11-08 00:17:36,2016-11-08 00:17:36
C06375-K1,C06375,20069,543.0,150.0,mastercard,224.0,debit,231.0,87.0,6,1,5,88.04,424.98,499.96,2,2,W|R,2016-10-15 01:42:14,2016-12-21 17:22:25
C06376-K1,C06376,17514,555.0,150.0,visa,226.0,debit,299.0,87.0,6,1,5,264.21,453.93,500.09,2,2,H|W,2016-07-05 23:12:54,2016-11-05 17:38:13
C06377-K1,C06377,23177,555.0,223.0,mastercard,102.0,debit,"","",1,1,0,5.5,5.5,5.5,1,1,C,2016-10-15 15:38:09,2016-10-15 15:38:09
C06378-K1,C06378,15650,555.0,150.0,visa,226.0,credit,325.0,87.0,2,0,2,67.88,81.37,82.87,1,1,W,2016-10-19 14:57:44,2016-12-02 12:19:09
C06379-K1,C06379,19664,555.0,144.0,mastercard,137.0,credit,"","",1,1,0,235.67,235.67,235.67,1,1,C,2016-09-18 22:15:36,2016-09-18 22:15:36
C06380-K1,C06380,17410,151.0,150.0,visa,226.0,debit,205.0,87.0,10,6,4,50.07,178.33,231.01,1,2,H|W,2016-07-20 21:04:38,2016-10-26 18:13:26
C06381-K1,C06381,20474,555.0,129.0,visa,162.0,credit,299.0,87.0,1,1,0,500.05,500.05,500.05,1,1,R,2016-07-25 08:54:40,2016-07-25 08:54:40
C06382-K1,C06382,14036,170.0,150.0,visa,228.0,credit,126.0,87.0,1,1,0,899.94,899.94,899.94,1,1,R,2016-08-20 19:48:20,2016-08-20 19:48:20
C06383-K1,C06383,12612,399.0,150.0,american express,150.0,credit,191.0,87.0,1,1,0,149.95,149.95,149.95,1,1,R,2016-09-22 14:28:02,2016-09-22 14:28:02
C06384-K1,C06384,17767,555.0,143.0,american express,187.0,credit,502.0,87.0,1,1,0,99.92,99.92,99.92,1,1,R,2016-07-10 15:37:02,2016-07-10 15:37:02
C06385-K1,C06385,15546,555.0,150.0,visa,226.0,credit,177.0,87.0,1,0,1,306.68,306.68,306.68,1,1,W,2016-07-21 15:57:50,2016-07-21 15:57:50
C06386-K1,C06386,21894,520.0,150.0,american express,190.0,credit,264.0,87.0,2,2,0,99.95,99.98,99.98,1,1,H,2016-12-07 21:50:39,2016-12-07 21:53:25
C06387-K1,C06387,17598,555.0,150.0,visa,226.0,credit,126.0,87.0,3,0,3,226.03,423.03,444.92,3,1,W,2016-08-25 22:56:01,2016-10-28 22:50:07
C06388-K1,C06388,20315,555.0,150.0,visa,226.0,debit,123.0,87.0,20,2,18,92.96,108.88,124.96,5,3,W|H|R,2016-07-02 21:08:11,2016-12-24 17:28:15
C06389-K1,C06389,22808,181.0,150.0,visa,226.0,credit,181.0,87.0,9,0,9,74.93,226.08,226.09,4,1,W,2016-07-09 21:10:32,2016-12-07 20:52:29
C06390-K1,C06390,12019,555.0,150.0,visa,226.0,credit,194.0,87.0,1,0,1,209.95,209.95,209.95,1,1,W,2016-07-11 17:27:13,2016-07-11 17:27:13
C06391-K1,C06391,11888,277.0,144.0,visa,147.0,credit,348.0,96.0,5,5,0,125.08,200.06,200.09,2,2,R|C,2016-07-12 18:59:45,2016-10-16 01:37:15
C06392-K1,C06392,12874,480.0,150.0,mastercard,224.0,debit,231.0,87.0,5,0,5,82.93,116.99,117.0,1,1,W,2016-07-12 20:51:59,2016-10-15 22:42:08
C06393-K1,C06393,15562,275.0,150.0,mastercard,224.0,debit,315.0,87.0,4,0,4,55.42,229.28,256.0,1,1,W,2016-09-04 15:34:10,2016-11-08 17:08:03
C06394-K1,C06394,23212,555.0,150.0,visa,226.0,credit,324.0,87.0,1,1,0,124.93,124.93,124.93,1,1,R,2016-12-23 23:02:02,2016-12-23 23:02:02
C06395-K1,C06395,17052,555.0,182.0,mastercard,102.0,credit,"","",2,2,0,25.5,30.58,31.15,1,1,C,2016-11-20 04:09:14,2016-11-23 17:22:10
C06396-K1,C06396,11887,555.0,150.0,visa,226.0,debit,324.0,87.0,21,0,21,108.41,225.98,335.0,1,1,W,2016-07-13 21:42:59,2016-12-27 13:20:13
C06397-K1,C06397,13968,399.0,150.0,american express,198.0,credit,181.0,87.0,2,2,0,62.59,96.34,100.09,2,2,R|H,2016-07-07 14:17:58,2016-08-23 21:55:30
C06398-K1,C06398,17439,216.0,150.0,visa,195.0,credit,325.0,87.0,8,3,5,79.55,1281.04,1863.18,4,2,W|R,2016-07-07 12:59:58,2016-11-23 19:23:28
C06399-K1,C06399,14088,445.0,150.0,mastercard,219.0,credit,123.0,87.0,52,3,49,111.99,275.11,735.0,4,3,W|H|R,2016-08-01 21:58:07,2016-12-30 19:14:44
C06400-K1,C06400,14488,555.0,229.0,visa,137.0,credit,"","",3,3,0,28.22,37.13,38.12,1,1,C,2016-09-27 19:36:16,2016-11-05 19:43:27
C06401-K1,C06401,19711,390.0,150.0,mastercard,224.0,debit,181.0,87.0,7,1,6,160.44,702.2,861.01,3,2,W|R,2016-07-07 14:09:28,2016-12-24 15:33:51
C06402-K1,C06402,19833,555.0,150.0,mastercard,117.0,debit,272.0,87.0,6,2,4,105.75,500.89,526.99,2,2,W|R,2016-07-09 17:31:35,2016-12-03 17:24:42
C06403-K1,C06403,16488,"","","","","",299.0,87.0,2,0,2,29.46,38.0,38.95,2,1,W,2016-09-27 18:19:33,2016-12-05 22:52:51
C06403-K2,C06403,16488,170.0,150.0,visa,226.0,debit,299.0,87.0,1049,14,1035,58.01,265.01,2491.04,44,4,R|W|H|S,2016-07-02 03:25:00,2016-12-28 22:15:15
C06404-K1,C06404,20007,390.0,150.0,mastercard,117.0,debit,205.0,87.0,8,0,8,58.92,184.07,230.92,3,1,W,2016-07-13 22:13:13,2016-11-11 15:16:49
C06405-K1,C06405,21989,555.0,150.0,visa,226.0,credit,315.0,87.0,2,0,2,1030.8,1030.85,1030.86,1,1,W,2016-10-14 22:39:56,2016-10-14 22:52:45
C06406-K1,C06406,23183,555.0,150.0,visa,226.0,debit,476.0,87.0,2,0,2,44.27,44.54,44.57,1,1,W,2016-07-17 19:01:38,2016-07-24 19:35:06
C06407-K1,C06407,15330,532.0,150.0,mastercard,224.0,debit,204.0,87.0,18,1,17,118.05,313.72,334.96,1,2,W|H,2016-07-08 21:44:41,2016-12-02 10:31:18
C06408-K1,C06408,21017,410.0,150.0,visa,226.0,credit,384.0,87.0,3,1,2,38.95,39.85,39.95,1,2,W|H,2016-07-18 18:17:54,2016-08-05 21:48:56
C06409-K1,C06409,21683,210.0,150.0,visa,226.0,credit,337.0,87.0,18,10,8,96.01,908.47,956.92,9,3,R|W|H,2016-07-06 16:31:09,2016-12-29 20:52:43
C06410-K1,C06410,14512,555.0,119.0,mastercard,224.0,debit,"","",3,3,0,35.08,60.97,63.85,1,1,C,2016-12-01 02:28:51,2016-12-12 03:28:44
C06411-K1,C06411,18481,555.0,117.0,visa,226.0,debit,"","",2,2,0,72.39,104.44,108.0,1,1,C,2016-08-17 05:20:35,2016-10-07 21:16:27
C06412-K1,C06412,14222,555.0,150.0,visa,226.0,debit,126.0,87.0,4,0,4,58.94,59.0,59.01,1,1,W,2016-08-13 03:42:21,2016-11-13 23:35:09
C06413-K1,C06413,13809,181.0,150.0,visa,226.0,credit,231.0,87.0,5,2,3,279.95,323.93,334.91,5,3,W|H|R,2016-07-10 19:08:49,2016-12-19 15:40:28
C06414-K1,C06414,14683,586.0,150.0,mastercard,137.0,credit,337.0,87.0,4,0,4,130.51,139.38,140.93,1,1,W,2016-11-13 11:16:31,2016-11-16 12:33:15
C06415-K1,C06415,10293,"","","","","",204.0,87.0,1,0,1,226.03,226.03,226.03,1,1,W,2016-10-02 15:54:08,2016-10-02 15:54:08
C06415-K2,C06415,10293,206.0,150.0,mastercard,229.0,debit,325.0,87.0,29,1,28,58.0,274.51,331.0,12,2,W|H,2016-07-12 23:12:14,2016-12-27 22:10:48
C06416-K1,C06416,10402,555.0,146.0,mastercard,224.0,credit,"","",1,1,0,66.21,66.21,66.21,1,1,C,2016-09-29 21:03:51,2016-09-29 21:03:51
C06417-K1,C06417,16616,555.0,150.0,visa,226.0,debit,469.0,87.0,1,1,0,14.93,14.93,14.93,1,1,H,2016-07-24 05:45:21,2016-07-24 05:45:21
C06418-K1,C06418,16808,555.0,150.0,visa,226.0,credit,269.0,87.0,4,0,4,30.04,40.02,40.02,1,1,W,2016-12-26 05:35:53,2016-12-26 06:43:25
C06419-K1,C06419,19151,543.0,150.0,mastercard,224.0,debit,272.0,87.0,2,0,2,58.97,58.99,58.99,1,1,W,2016-10-04 03:20:03,2016-10-04 08:57:29
C06420-K1,C06420,17695,555.0,150.0,visa,226.0,debit,264.0,87.0,28,8,20,97.03,210.99,225.91,1,3,R|W|H,2016-07-18 19:39:41,2016-12-31 22:14:13
C06421-K1,C06421,20651,555.0,150.0,visa,226.0,debit,433.0,87.0,9,1,8,117.06,204.0,226.02,2,2,W|R,2016-08-10 17:26:05,2016-12-24 23:25:48
C06422-K1,C06422,17048,399.0,150.0,american express,146.0,credit,472.0,87.0,3,3,0,100.09,145.08,150.08,3,2,H|R,2016-07-27 19:38:57,2016-12-16 16:55:15
C06423-K1,C06423,22084,555.0,150.0,visa,226.0,debit,330.0,87.0,1,1,0,25.03,25.03,25.03,1,1,S,2016-07-18 15:50:03,2016-07-18 15:50:03
C06424-K1,C06424,11326,248.0,150.0,mastercard,"",credit,204.0,87.0,41,0,41,27.05,49.01,108.48,13,1,W,2016-07-09 21:59:57,2016-09-16 20:42:30
C06424-K2,C06424,11326,248.0,150.0,mastercard,166.0,debit,204.0,87.0,53,2,51,30.9,78.61,230.03,17,3,R|W|H,2016-07-07 21:28:46,2016-12-30 23:47:32
C06425-K1,C06425,15270,128.0,150.0,visa,226.0,credit,264.0,87.0,7,1,6,58.03,137.35,149.92,1,2,R|W,2016-07-22 16:03:53,2016-12-04 20:16:25
C06426-K1,C06426,17785,532.0,150.0,mastercard,224.0,debit,485.0,87.0,35,0,35,47.98,196.43,374.93,3,1,W,2016-07-03 15:43:51,2016-12-27 14:15:26
C06427-K1,C06427,21583,543.0,150.0,mastercard,224.0,debit,272.0,87.0,47,3,44,76.93,148.75,209.99,2,2,R|W,2016-07-07 10:44:41,2016-12-26 16:06:32
C06428-K1,C06428,12365,302.0,150.0,visa,226.0,debit,485.0,87.0,9,0,9,42.9,330.36,511.98,1,1,W,2016-08-21 06:08:15,2016-12-03 12:16:15
C06429-K1,C06429,21959,555.0,150.0,visa,226.0,credit,327.0,87.0,2,2,0,125.02,192.48,199.98,1,1,R,2016-07-06 14:54:34,2016-07-18 19:21:36
C06430-K1,C06430,17043,555.0,150.0,mastercard,166.0,debit,498.0,87.0,7,0,7,327.06,359.95,359.96,2,1,W,2016-07-04 06:24:29,2016-10-21 01:08:40
C06431-K1,C06431,13882,555.0,150.0,visa,226.0,debit,205.0,87.0,3,0,3,59.07,59.48,59.53,1,1,W,2016-09-16 21:59:37,2016-09-17 06:13:19
C06432-K1,C06432,16169,399.0,150.0,american express,150.0,credit,299.0,87.0,7,7,0,100.0,300.03,300.08,4,2,S|R,2016-07-20 22:44:05,2016-11-08 20:09:40
C06433-K1,C06433,19654,555.0,141.0,mastercard,"",debit,492.0,87.0,4,0,4,95.08,213.33,226.08,1,1,W,2016-08-29 02:03:14,2016-12-30 21:12:27
C06434-K1,C06434,19822,555.0,150.0,mastercard,117.0,debit,181.0,87.0,16,0,16,116.95,170.55,330.91,2,1,W,2016-07-03 15:20:38,2016-12-25 01:13:18
C06435-K1,C06435,13182,216.0,150.0,mastercard,102.0,credit,325.0,87.0,3,0,3,117.03,1033.21,1135.01,3,1,W,2016-08-21 01:29:07,2016-10-28 19:38:43
C06436-K1,C06436,15252,"",150.0,visa,166.0,debit,387.0,87.0,1,0,1,48.91,48.91,48.91,1,1,W,2016-08-31 21:14:34,2016-08-31 21:14:34
C06437-K1,C06437,12014,553.0,150.0,visa,226.0,debit,512.0,87.0,179,12,167,59.03,416.37,1437.4,9,3,W|H|R,2016-07-03 22:19:30,2016-12-29 22:00:42
C06438-K1,C06438,23162,159.0,150.0,mastercard,117.0,debit,325.0,87.0,139,8,131,88.91,989.92,1520.07,4,3,W|H|R,2016-07-02 22:53:08,2016-12-29 01:11:43
C06439-K1,C06439,10625,480.0,150.0,mastercard,117.0,debit,226.0,87.0,2,0,2,101.93,115.42,116.92,1,1,W,2016-07-12 06:08:37,2016-07-12 06:21:02
C06440-K1,C06440,12706,555.0,141.0,mastercard,102.0,credit,"","",2,2,0,39.19,66.93,70.01,1,1,C,2016-12-29 02:39:29,2016-12-30 04:31:05
C06441-K1,C06441,16994,553.0,150.0,visa,226.0,credit,330.0,87.0,1,0,1,48.97,48.97,48.97,1,1,W,2016-08-04 20:27:19,2016-08-04 20:27:19
C06442-K1,C06442,16327,555.0,150.0,visa,226.0,credit,181.0,87.0,4,0,4,75.41,105.6,108.01,2,1,W,2016-10-21 18:54:14,2016-11-25 22:14:06
C06443-K1,C06443,23315,100.0,150.0,visa,226.0,credit,337.0,87.0,215,41,174,109.02,1361.63,4040.04,29,4,R|W|H|S,2016-07-05 03:13:16,2016-12-31 15:40:40
C06444-K1,C06444,14402,399.0,150.0,american express,223.0,credit,441.0,87.0,1,1,0,100.0,100.0,100.0,1,1,R,2016-07-21 15:39:19,2016-07-21 15:39:19
C06445-K1,C06445,14101,527.0,150.0,mastercard,219.0,credit,492.0,87.0,2,0,2,107.97,108.03,108.04,2,1,W,2016-07-19 23:09:46,2016-10-22 02:38:47
C06446-K1,C06446,18351,555.0,150.0,visa,226.0,debit,441.0,87.0,19,1,18,58.94,157.62,226.0,3,2,R|W,2016-07-09 20:04:52,2016-12-21 23:28:48
C06447-K1,C06447,22754,555.0,150.0,visa,226.0,debit,420.0,87.0,1,0,1,24.45,24.45,24.45,1,1,W,2016-10-08 20:35:39,2016-10-08 20:35:39
C06448-K1,C06448,17985,543.0,150.0,mastercard,224.0,debit,330.0,87.0,3,0,3,117.0,227.69,239.99,1,1,W,2016-10-05 21:10:58,2016-10-21 23:14:02
C06449-K1,C06449,14710,360.0,150.0,visa,100.0,debit,126.0,87.0,1,1,0,299.92,299.92,299.92,1,1,R,2016-11-16 17:24:14,2016-11-16 17:24:14
C06450-K1,C06450,11516,399.0,150.0,american express,132.0,credit,330.0,87.0,1,1,0,199.92,199.92,199.92,1,1,S,2016-07-21 03:51:15,2016-07-21 03:51:15
C06451-K1,C06451,19183,555.0,150.0,visa,226.0,debit,191.0,87.0,24,1,23,185.46,553.98,554.02,1,2,R|W,2016-07-25 00:57:50,2016-12-15 20:43:58
C06452-K1,C06452,19675,120.0,203.0,mastercard,137.0,credit,"","",2,2,0,52.67,64.76,66.1,1,1,C,2016-10-16 02:15:53,2016-10-19 16:41:10
C06453-K1,C06453,20443,399.0,150.0,american express,236.0,credit,310.0,87.0,4,4,0,62.57,96.23,99.97,4,1,R,2016-07-11 20:32:46,2016-12-21 13:12:19
C06454-K1,C06454,20274,490.0,150.0,visa,195.0,debit,325.0,87.0,6,0,6,1711.21,1711.29,1711.3,1,1,W,2016-09-16 14:24:12,2016-09-16 14:43:42
C06455-K1,C06455,12073,555.0,137.0,visa,137.0,credit,"","",6,6,0,23.07,64.85,66.0,1,1,C,2016-08-18 02:53:39,2016-11-24 16:11:18
C06456-K1,C06456,19295,390.0,150.0,mastercard,224.0,debit,205.0,87.0,5,0,5,59.01,131.5,135.9,1,1,W,2016-08-22 19:16:44,2016-12-04 15:22:26
C06457-K1,C06457,15571,567.0,150.0,mastercard,203.0,credit,204.0,87.0,5,3,2,100.03,649.93,674.89,1,2,W|R,2016-08-01 15:21:14,2016-11-01 18:16:48
C06458-K1,C06458,19205,555.0,188.0,mastercard,224.0,debit,"","",8,8,0,28.95,63.78,66.64,1,1,C,2016-08-05 03:31:20,2016-12-31 04:00:57
C06459-K1,C06459,13599,555.0,150.0,visa,226.0,debit,310.0,87.0,7,2,5,108.01,207.9,222.02,1,2,R|W,2016-09-08 01:12:05,2016-11-25 02:26:26
C06460-K1,C06460,20275,418.0,150.0,visa,226.0,credit,264.0,87.0,46,8,38,105.92,365.08,3162.9,7,4,W|H|C|R,2016-07-11 20:32:21,2016-12-25 04:03:49
C06461-K1,C06461,23375,399.0,150.0,american express,146.0,credit,337.0,87.0,10,10,0,150.05,200.09,200.09,6,3,R|H|S,2016-07-19 18:30:53,2016-11-08 18:41:33
C06462-K1,C06462,12121,302.0,150.0,visa,226.0,debit,205.0,87.0,2,1,1,111.04,120.95,122.05,1,2,R|W,2016-09-09 22:32:26,2016-12-19 18:04:49
C06463-K1,C06463,22446,555.0,188.0,visa,226.0,credit,"","",4,4,0,10.09,39.86,44.98,1,1,C,2016-08-11 05:15:58,2016-11-07 23:20:10
C06464-K1,C06464,12548,177.0,185.0,mastercard,224.0,credit,465.0,60.0,476,476,0,30.79,105.27,210.3,10,1,C,2016-07-06 03:42:11,2016-12-31 19:11:27
C06465-K1,C06465,11986,555.0,134.0,visa,226.0,credit,386.0,72.0,2,2,0,41.43,47.49,48.16,2,1,C,2016-07-09 23:16:39,2016-07-19 01:58:10
C06466-K1,C06466,10756,543.0,150.0,mastercard,224.0,debit,181.0,87.0,1,0,1,96.94,96.94,96.94,1,1,W,2016-09-12 18:11:39,2016-09-12 18:11:39
C06467-K1,C06467,16330,492.0,150.0,visa,226.0,credit,181.0,87.0,1,1,0,100.09,100.09,100.09,1,1,H,2016-07-03 20:54:57,2016-07-03 20:54:57
C06468-K1,C06468,11784,555.0,150.0,visa,226.0,credit,181.0,87.0,1,0,1,649.87,649.87,649.87,1,1,W,2016-08-03 00:05:08,2016-08-03 00:05:08
C06469-K1,C06469,11239,555.0,150.0,visa,226.0,credit,204.0,87.0,25,11,14,125.02,842.79,993.95,11,3,R|H|W,2016-07-09 17:38:03,2016-12-24 16:49:45
C06470-K1,C06470,17170,399.0,150.0,american express,198.0,credit,231.0,87.0,1,1,0,200.04,200.04,200.04,1,1,R,2016-07-20 14:52:31,2016-07-20 14:52:31
C06471-K1,C06471,16399,555.0,150.0,visa,195.0,debit,264.0,87.0,1,1,0,49.98,49.98,49.98,1,1,H,2016-07-11 19:18:09,2016-07-11 19:18:09
C06472-K1,C06472,20746,321.0,150.0,visa,226.0,debit,205.0,87.0,2,0,2,45.69,56.75,57.98,1,1,W,2016-07-25 22:28:25,2016-10-03 19:26:33
C06473-K1,C06473,22681,555.0,222.0,visa,138.0,debit,"","",1,1,0,32.04,32.04,32.04,1,1,C,2016-12-21 00:03:43,2016-12-21 00:03:43
C06474-K1,C06474,23008,555.0,190.0,mastercard,224.0,credit,"","",1,1,0,109.82,109.82,109.82,1,1,C,2016-09-10 03:08:36,2016-09-10 03:08:36
C06475-K1,C06475,12189,555.0,150.0,visa,226.0,debit,272.0,87.0,3,0,3,26.94,55.76,58.96,1,1,W,2016-10-23 21:45:51,2016-10-29 00:22:18
C06476-K1,C06476,14531,555.0,150.0,visa,226.0,debit,325.0,87.0,1,0,1,14.94,14.94,14.94,1,1,W,2016-11-08 02:15:51,2016-11-08 02:15:51
C06477-K1,C06477,16490,529.0,150.0,visa,166.0,debit,204.0,87.0,6,0,6,112.72,1627.52,2079.87,5,1,W,2016-08-24 00:36:16,2016-11-20 20:10:58
C06478-K1,C06478,15616,555.0,150.0,mastercard,102.0,credit,204.0,87.0,2,1,1,61.4,103.23,107.88,1,2,H|W,2016-07-19 22:53:14,2016-11-26 14:05:15
C06479-K1,C06479,10702,555.0,150.0,visa,226.0,debit,272.0,87.0,40,0,40,108.03,170.49,299.97,1,1,W,2016-07-04 07:20:12,2016-12-27 12:21:38
C06480-K1,C06480,18712,555.0,150.0,visa,226.0,credit,315.0,87.0,1,0,1,225.91,225.91,225.91,1,1,W,2016-12-09 13:46:06,2016-12-09 13:46:06
C06481-K1,C06481,11732,"","","","","",299.0,87.0,1,0,1,867.06,867.06,867.06,1,1,W,2016-09-28 17:54:56,2016-09-28 17:54:56
C06481-K2,C06481,11732,535.0,150.0,visa,226.0,debit,299.0,87.0,122,5,117,108.0,498.91,751.04,3,3,C|W|H,2016-07-02 16:23:49,2016-12-29 23:52:12
C06482-K1,C06482,18097,399.0,150.0,american express,133.0,credit,441.0,87.0,3,3,0,100.06,235.04,250.04,2,1,R,2016-07-17 15:20:51,2016-12-15 16:34:33
C06483-K1,C06483,22717,138.0,200.0,mastercard,224.0,credit,"","",1,1,0,100.12,100.12,100.12,1,1,C,2016-12-10 18:38:51,2016-12-10 18:38:51
C06484-K1,C06484,22721,555.0,150.0,visa,166.0,debit,251.0,87.0,5,0,5,59.05,283.76,311.94,5,1,W,2016-08-24 04:05:11,2016-10-28 18:14:36
C06485-K1,C06485,18821,480.0,150.0,mastercard,117.0,debit,191.0,87.0,9,0,9,25.9,31.0,31.0,1,1,W,2016-07-04 01:32:56,2016-09-28 03:02:22
C06486-K1,C06486,17688,183.0,150.0,visa,226.0,credit,181.0,87.0,12,5,7,160.03,426.93,554.0,2,2,W|H,2016-07-13 05:19:23,2016-12-22 03:03:55
C06487-K1,C06487,21119,555.0,150.0,visa,226.0,debit,264.0,87.0,4,0,4,362.55,554.06,554.07,1,1,W,2016-07-07 17:23:03,2016-07-12 05:25:37
C06488-K1,C06488,14545,396.0,150.0,mastercard,166.0,debit,315.0,87.0,2,0,2,27.45,28.76,28.91,1,1,W,2016-10-12 15:05:51,2016-10-13 11:59:41
C06489-K1,C06489,15598,555.0,150.0,visa,226.0,credit,123.0,87.0,11,0,11,49.03,59.03,59.07,1,1,W,2016-10-16 23:42:10,2016-12-30 00:49:06
C06490-K1,C06490,15247,555.0,150.0,visa,226.0,debit,441.0,87.0,6,0,6,59.07,250.27,280.01,1,1,W,2016-08-12 22:17:50,2016-12-14 00:39:33
C06491-K1,C06491,15476,400.0,150.0,mastercard,190.0,credit,330.0,87.0,11,11,0,49.97,124.98,129.92,1,1,S,2016-08-30 14:19:53,2016-11-03 16:17:30
C06492-K1,C06492,12408,399.0,150.0,american express,223.0,credit,126.0,87.0,3,3,0,200.01,200.05,200.06,1,1,R,2016-07-21 19:26:57,2016-07-22 17:04:36
C06493-K1,C06493,13156,"",150.0,visa,"",credit,264.0,87.0,1,0,1,159.92,159.92,159.92,1,1,W,2016-09-22 01:27:46,2016-09-22 01:27:46
C06494-K1,C06494,16109,"","","","","",264.0,87.0,4,0,4,56.56,187.19,209.98,3,1,W,2016-09-30 14:47:43,2016-12-09 00:20:48
C06494-K2,C06494,16109,513.0,150.0,visa,166.0,debit,264.0,87.0,839,18,821,57.99,265.81,1331.05,43,5,S|W|H|R|C,2016-07-03 13:02:18,2016-12-31 12:46:58
C06495-K1,C06495,19837,555.0,124.0,visa,226.0,credit,204.0,87.0,2,2,0,221.02,406.46,427.06,1,1,H,2016-08-01 21:21:45,2016-08-01 21:31:50
C06496-K1,C06496,15677,512.0,150.0,mastercard,224.0,debit,231.0,87.0,9,1,8,36.0,110.22,116.99,1,2,W|R,2016-07-19 18:12:31,2016-11-08 23:44:03
C06497-K1,C06497,11437,517.0,150.0,mastercard,224.0,debit,264.0,87.0,3,0,3,117.03,117.04,117.04,1,1,W,2016-08-18 18:50:13,2016-09-29 00:08:22
C06498-K1,C06498,22150,543.0,150.0,mastercard,224.0,debit,330.0,87.0,3,0,3,68.0,103.88,107.87,1,1,W,2016-11-12 20:35:43,2016-12-22 23:48:02
C06499-K1,C06499,18044,111.0,150.0,visa,166.0,debit,251.0,87.0,1,1,0,100.07,100.07,100.07,1,1,H,2016-07-06 18:12:41,2016-07-06 18:12:41
C06500-K1,C06500,15153,555.0,150.0,visa,141.0,credit,299.0,87.0,8,7,1,200.03,444.99,549.94,2,3,R|W|H,2016-07-04 19:02:00,2016-12-21 18:55:59
C06501-K1,C06501,20158,555.0,141.0,visa,226.0,debit,"","",6,6,0,39.24,70.1,70.1,1,1,C,2016-12-25 04:15:20,2016-12-27 02:44:21
C06502-K1,C06502,14734,225.0,150.0,mastercard,224.0,debit,204.0,87.0,2,0,2,75.51,90.34,91.99,1,1,W,2016-09-11 19:03:24,2016-10-25 18:27:48
C06503-K1,C06503,10274,555.0,223.0,mastercard,219.0,credit,"","",1,1,0,22.16,22.16,22.16,1,1,C,2016-07-24 21:26:41,2016-07-24 21:26:41
C06504-K1,C06504,20003,123.0,144.0,mastercard,197.0,credit,536.0,96.0,1,1,0,99.95,99.95,99.95,1,1,R,2016-12-09 21:19:20,2016-12-09 21:19:20
C06505-K1,C06505,11770,555.0,141.0,mastercard,224.0,credit,"","",2,2,0,21.98,25.86,26.29,1,1,C,2016-10-04 19:32:13,2016-10-04 19:50:25
C06506-K1,C06506,16005,310.0,150.0,mastercard,224.0,debit,387.0,87.0,1,0,1,159.96,159.96,159.96,1,1,W,2016-09-19 13:41:50,2016-09-19 13:41:50
C06507-K1,C06507,21755,543.0,150.0,mastercard,224.0,debit,264.0,87.0,2,0,2,39.08,48.09,49.09,1,1,W,2016-10-26 20:25:10,2016-12-03 20:26:33
C06508-K1,C06508,13087,362.0,150.0,visa,226.0,credit,181.0,87.0,2,2,0,299.98,300.02,300.02,1,1,R,2016-07-18 01:46:33,2016-07-18 02:02:56
C06509-K1,C06509,22392,512.0,150.0,mastercard,224.0,debit,444.0,87.0,17,0,17,59.03,275.01,275.07,2,1,W,2016-07-10 15:21:08,2016-12-08 20:21:59
C06510-K1,C06510,13036,390.0,150.0,mastercard,224.0,debit,264.0,87.0,1,0,1,265.87,265.87,265.87,1,1,W,2016-12-25 01:26:02,2016-12-25 01:26:02
C06511-K1,C06511,16996,399.0,150.0,american express,150.0,credit,264.0,87.0,19,19,0,249.91,305.08,350.06,6,2,R|H,2016-07-13 18:15:07,2016-09-23 19:22:48
C06512-K1,C06512,12869,555.0,150.0,visa,226.0,credit,299.0,87.0,4,1,3,58.02,136.17,149.96,1,2,W|R,2016-07-20 18:40:42,2016-12-14 03:52:44
C06513-K1,C06513,12982,"",150.0,visa,226.0,debit,123.0,87.0,2,0,2,84.4,111.82,114.87,1,1,W,2016-08-09 23:15:17,2016-08-31 14:12:40
C06514-K1,C06514,19091,521.0,150.0,visa,226.0,debit,299.0,87.0,91,27,64,103.91,390.38,815.94,12,5,S|C|R|W|H,2016-07-05 18:03:29,2016-12-31 17:16:29
C06515-K1,C06515,13108,555.0,144.0,mastercard,137.0,credit,536.0,96.0,12,12,0,49.93,307.53,500.01,6,3,H|R|C,2016-07-17 17:33:42,2016-12-22 01:19:14
C06516-K1,C06516,10134,555.0,150.0,visa,226.0,debit,204.0,87.0,3,0,3,170.95,202.52,206.03,1,1,W,2016-07-27 14:30:44,2016-12-20 02:17:09
C06517-K1,C06517,10899,555.0,188.0,visa,102.0,credit,"","",4,4,0,13.49,48.17,52.9,1,1,C,2016-11-02 19:00:22,2016-11-11 04:02:58
C06518-K1,C06518,18678,302.0,150.0,visa,226.0,credit,485.0,87.0,3,3,0,100.06,189.96,199.95,2,2,H|R,2016-07-14 01:47:29,2016-11-27 22:44:37
C06519-K1,C06519,12205,390.0,150.0,mastercard,224.0,debit,272.0,87.0,3,0,3,68.01,188.53,201.92,1,1,W,2016-07-23 19:26:18,2016-10-05 15:41:04
