device_key,label,device_info,device_type,os,browser,screen,n_txns,n_cards,n_customers
Df54361c8d8c3,LGUS991 | Android 6.0 | chrome 63.0 for android | 2560x1440,LGUS991,mobile,Android 6.0,chrome 63.0 for android,2560x1440,2,1,1
D5e4bed2369ee,LG-M257 | chrome 64.0 for android,LG-M257,mobile,"",chrome 64.0 for android,"",1,1,1
Dda88337efad7,MacOS | Mac | chrome 64.0 | 1920x1080,MacOS,desktop,Mac,chrome 64.0,1920x1080,2,1,1
Df5e33b17fe74,LG-V410 | Android 5.0.2 | chrome,LG-V410,mobile,Android 5.0.2,chrome,"",1,1,1
D57a11993a79a,SM-G550T1 Build/MMB29K | chrome 61.0 for android,SM-G550T1 Build/MMB29K,mobile,"",chrome 61.0 for android,"",1,1,1
Deb6c37732dd1,SM-G955U Build/NRD90M | Android 7.0 | chrome 61.0 for android | 2961x1442,SM-G955U Build/NRD90M,mobile,Android 7.0,chrome 61.0 for android,2961x1442,2,1,1
D068421263005,MacOS | Mac OS X 10_9_5 | chrome 64.0 | 1280x800,MacOS,desktop,Mac OS X 10_9_5,chrome 64.0,1280x800,6,1,1
D96ebec46d8f0,E2306 Build/26.1.A.3.111 | chrome 56.0 for android,E2306 Build/26.1.A.3.111,mobile,"",chrome 56.0 for android,"",1,1,1
D1266af061746,Alcatel_5054O | Android 5.1.1 | chrome 63.0 for android | 1280x720,Alcatel_5054O,mobile,Android 5.1.1,chrome 63.0 for android,1280x720,1,1,1
Dc8be8b2b1085,VS988 Build/NRD90U | Android 7.0 | chrome 60.0 for android | 2672x1440,VS988 Build/NRD90U,mobile,Android 7.0,chrome 60.0 for android,2672x1440,1,1,1
D73dd151f36b6,Windows | Windows 7 | opera 49.0 | 1440x900,Windows,desktop,Windows 7,opera 49.0,1440x900,1,1,1
Dbadb36a7493d,FTJ152D | chrome 63.0 for android,FTJ152D,mobile,"",chrome 63.0 for android,"",1,1,1
Ddc4682e9adfd,Trident/7.0 | Windows 8.1 | ie 11.0 for tablet | 1366x768,Trident/7.0,desktop,Windows 8.1,ie 11.0 for tablet,1366x768,1,1,1
D7cbb979baf85,ASUS_Z01BDA | chrome 63.0 for android,ASUS_Z01BDA,mobile,"",chrome 63.0 for android,"",1,1,1
D9290a057fa26,Windows | Windows 7 | opera generic | 3840x2160,Windows,desktop,Windows 7,opera generic,3840x2160,1,1,1
Dc7ebd3b4123d,SM-G930U Build/NRD90M | Android 7.0 | chrome 63.0 for android | 1920x1080,SM-G930U Build/NRD90M,mobile,Android 7.0,chrome 63.0 for android,1920x1080,1,1,1
Da5d91bdaa0d0,LGL41C | Android 4.4.2 | chrome 63.0 for android | 801x480,LGL41C,mobile,Android 4.4.2,chrome 63.0 for android,801x480,1,1,1
D650f58297a01,Windows | Windows 10 | palemoon | 1920x1080,Windows,desktop,Windows 10,palemoon,1920x1080,1,1,1
Dec2cbcef126f,E2303 | chrome 63.0 for android,E2303,mobile,"",chrome 63.0 for android,"",1,1,1
Dee64736a9e5f,XT1058 Build/LPAS23.12-21.7-1 | chrome generic,XT1058 Build/LPAS23.12-21.7-1,mobile,"",chrome generic,"",1,1,1
D07d2b0be3a1d,LG-F400K | chrome generic,LG-F400K,mobile,"",chrome generic,"",1,1,1
D61f35a93a11d,RCT6223W87 | chrome generic for android,RCT6223W87,mobile,"",chrome generic for android,"",3,1,1
D79f66fff757d,WAS-L03T Build/HUAWEIWAS-L03T | chrome generic for android,WAS-L03T Build/HUAWEIWAS-L03T,mobile,"",chrome generic for android,"",1,1,1
Df63c9697f63b,SM-G955U1 Build/NRD90M | chrome generic for android,SM-G955U1 Build/NRD90M,mobile,"",chrome generic for android,"",1,1,1
D4beb797550e4,Ilium L950 Build/KTU84P | chrome,Ilium L950 Build/KTU84P,mobile,"",chrome,"",3,1,1
Db80d1a7e6306,Android | chrome 56.0 | 1280x720,"",mobile,Android,chrome 56.0,1280x720,2,1,1
D3c1de08eba42,SM-T820 Build/NRD90M | Android 7.0 | chrome 64.0 for android | 2048x1536,SM-T820 Build/NRD90M,mobile,Android 7.0,chrome 64.0 for android,2048x1536,1,1,1
D91c4753fe16c,Linux x86_64 | Linux | firefox 58.0 | 1920x1080,Linux x86_64,desktop,Linux,firefox 58.0,1920x1080,1,1,1
Dd28b5e3acb93,SAMSUNG SM-J327T Build/NRD90M | samsung browser 6.2,SAMSUNG SM-J327T Build/NRD90M,mobile,"",samsung browser 6.2,"",1,1,1
De1fcfd5a911b,SENS | android webview 4.0,SENS,mobile,"",android webview 4.0,"",1,1,1
D520f1e808246,NX16A8116KP | Android 7.1.1 | chrome 64.0 for android | 1280x800,NX16A8116KP,mobile,Android 7.1.1,chrome 64.0 for android,1280x800,1,1,1
Df8f25c601c66,MacOS | Mac OS X 10_13_1 | chrome 64.0 | 3360x1890,MacOS,desktop,Mac OS X 10_13_1,chrome 64.0,3360x1890,2,1,1
Dd9a355de4927,MacOS | Mac OS X 10_11_6 | chrome generic | 1680x1050,MacOS,desktop,Mac OS X 10_11_6,chrome generic,1680x1050,1,1,1
D5700e015e869,C1904 | chrome 60.0 for android,C1904,mobile,"",chrome 60.0 for android,"",2,1,1
D07b8697f498a,SM-G930U Build/NRD90M | chrome 66.0 for android,SM-G930U Build/NRD90M,mobile,"",chrome 66.0 for android,"",1,1,1
De922658c23e0,LG-D680 Build/KOT49I | chrome 55.0 for android,LG-D680 Build/KOT49I,mobile,"",chrome 55.0 for android,"",2,1,1
D0693491508d0,SM-G950U1 Build/R16NW | chrome 66.0 for android,SM-G950U1 Build/R16NW,mobile,"",chrome 66.0 for android,"",1,1,1
D8885e18b46a4,Windows | Linux | chrome generic | 1920x1080,Windows,desktop,Linux,chrome generic,1920x1080,1,1,1
D3c1eafc66ef0,LG-K410 Build/LRX22G | chrome generic,LG-K410 Build/LRX22G,desktop,"",chrome generic,"",2,1,1
D658f2fe595b2,SAMSUNG SM-G900A Build/MMB29M | Android 6.0.1 | samsung browser generic | 1920x1080,SAMSUNG SM-G900A Build/MMB29M,mobile,Android 6.0.1,samsung browser generic,1920x1080,1,1,1
D2f7760640dcf,SM-J510MN Build/MMB29M | chrome 56.0 for android,SM-J510MN Build/MMB29M,mobile,"",chrome 56.0 for android,"",2,1,1
D28c71ca6b9bf,Windows | Windows 10 | firefox | 1366x768,Windows,desktop,Windows 10,firefox,1366x768,1,1,1
D27b16a9dfc60,E2306 Build/26.3.A.1.33 | chrome generic for android,E2306 Build/26.3.A.1.33,mobile,"",chrome generic for android,"",1,1,1
D47ffb0eb96ea,XT1032 Build/LPBS23.13-56-2 | chrome generic,XT1032 Build/LPBS23.13-56-2,desktop,"",chrome generic,"",2,1,1
D7c4191a29ae1,Touch | ie 11.0 for tablet,Touch,desktop,"",ie 11.0 for tablet,"",1,1,1
D0217bfe21cea,SAMSUNG SM-G950F Build/NRD90M | samsung browser 5.4,SAMSUNG SM-G950F Build/NRD90M,mobile,"",samsung browser 5.4,"",1,1,1
Ddf78b0daf8d6,ONE A2003 Build/MMB29M | chrome 65.0 for android,ONE A2003 Build/MMB29M,mobile,"",chrome 65.0 for android,"",1,1,1
D1506b813d876,Windows | Windows 10 | chrome generic | 3440x1440,Windows,desktop,Windows 10,chrome generic,3440x1440,1,1,1
D01aff7d816c5,rv:11.0 | Windows 7 | ie 11.0 for desktop | 1679x1049,rv:11.0,desktop,Windows 7,ie 11.0 for desktop,1679x1049,1,1,1
Dc288ff0bf6c1,SM-P350 Build/MMB29M | chrome 65.0 for android,SM-P350 Build/MMB29M,mobile,"",chrome 65.0 for android,"",1,1,1
D6395be9f26e3,TA-1027 | chrome 65.0 for android,TA-1027,mobile,"",chrome 65.0 for android,"",1,1,1
De82ca9b2f762,SM-N920V Build/NRD90M | chrome 65.0 for android,SM-N920V Build/NRD90M,mobile,"",chrome 65.0 for android,"",13,1,1
Dd22688559de7,Ilium LT520 Build/NRD90M | chrome 65.0 for android,Ilium LT520 Build/NRD90M,mobile,"",chrome 65.0 for android,"",1,1,1
D14f29317752f,SM-G900M Build/MMB29M | chrome 65.0 for android,SM-G900M Build/MMB29M,mobile,"",chrome 65.0 for android,"",4,1,1
Ddbc7270fe117,Linux | chrome 60.0 | 1536x864,"",desktop,Linux,chrome 60.0,1536x864,1,1,1
De5aec7ee38b5,Windows | Windows 10 | edge 15.0 | 1920x1079,Windows,desktop,Windows 10,edge 15.0,1920x1079,1,1,1
D8aecc4a6591b,rv:61.0 | Generic/Android,rv:61.0,mobile,"",Generic/Android,"",1,1,1
D811baa1ae00f,Windows | Windows 10 | ie 11.0 for desktop | 1600x900,Windows,desktop,Windows 10,ie 11.0 for desktop,1600x900,1,1,1
D01f92d644948,Linux | samsung browser 6.4 | 2560x1440,"",mobile,Linux,samsung browser 6.4,2560x1440,1,1,1
Dd4113590f5c7,SM-J320V Build/MMB29M | chrome 65.0 for android,SM-J320V Build/MMB29M,mobile,"",chrome 65.0 for android,"",1,1,1
D1fa7eaa23c52,Grand | chrome 59.0 for android,Grand,mobile,"",chrome 59.0 for android,"",1,1,1
D1e47a54b4d86,Redmi Note 3 Build/MMB29M | chrome 63.0 for android,Redmi Note 3 Build/MMB29M,mobile,"",chrome 63.0 for android,"",1,1,1
D9d9fe67ee464,SM-G550T1 Build/MMB29K | chrome 50.0 for android,SM-G550T1 Build/MMB29K,mobile,"",chrome 50.0 for android,"",1,1,1
D1986185c9c46,SAMSUNG-SM-J320AZ | chrome 64.0 for android,SAMSUNG-SM-J320AZ,mobile,"",chrome 64.0 for android,"",1,1,1
D2788d2394f5e,ALE-L23 Build/HuaweiALE-L23 | chrome 58.0 for android,ALE-L23 Build/HuaweiALE-L23,mobile,"",chrome 58.0 for android,"",1,1,1
Da676db1b5097,iOS Device | iOS 11.3.0 | google search application 48.0 | 1136x640,iOS Device,mobile,iOS 11.3.0,google search application 48.0,1136x640,1,1,1
D22b0b0fb8bc8,SM-G960F Build/R16NW | chrome 65.0 for android,SM-G960F Build/R16NW,mobile,"",chrome 65.0 for android,"",1,1,1
D3e5b49bfdc31,LG-K580 Build/MRA58K | chrome 50.0 for android,LG-K580 Build/MRA58K,mobile,"",chrome 50.0 for android,"",1,1,1
Ddf6512722071,iOS Device | iOS 11.3.1 | google | 1136x640,iOS Device,mobile,iOS 11.3.1,google,1136x640,1,1,1
D4a96449826c4,LG-D373 | chrome 64.0 for android,LG-D373,mobile,"",chrome 64.0 for android,"",1,1,1
D16c856cd2658,MacOS | Mac OS X 10_12_6 | safari 10.0 | 3360x2100,MacOS,desktop,Mac OS X 10_12_6,safari 10.0,3360x2100,5,1,1
D2d98e17e2ed8,MacOS | Mac OS X 10_12_6 | chrome 66.0 | 4200x2625,MacOS,desktop,Mac OS X 10_12_6,chrome 66.0,4200x2625,1,1,1
D7ed94aaf6601,MacOS | Mac OS X 10_12_5 | safari 10.0 | 1440x900,MacOS,desktop,Mac OS X 10_12_5,safari 10.0,1440x900,1,1,1
D141d6e55d803,LG-H830 | Android 6.0.1 | chrome 66.0 for android | 2560x1440,LG-H830,mobile,Android 6.0.1,chrome 66.0 for android,2560x1440,1,1,1
Daa9006f435df,TA-1044 Build/OPR1.170623.026 | chrome 66.0 for android,TA-1044 Build/OPR1.170623.026,mobile,"",chrome 66.0 for android,"",1,1,1
De34650682359,HUAWEI | chrome 58.0 for android,HUAWEI,mobile,"",chrome 58.0 for android,"",1,1,1
D50b30f58f5cb,Windows | Windows 10 | chrome 67.0 | 1366x768,Windows,desktop,Windows 10,chrome 67.0,1366x768,1,1,1
Dc61e97670ee0,SM-N950U1 Build/NMF26X | Android 7.1.1 | chrome 63.0 for android | 2961x1440,SM-N950U1 Build/NMF26X,mobile,Android 7.1.1,chrome 63.0 for android,2961x1440,1,1,1
D34f2ab975db1,MacOS | Mac OS X 10_12_4 | chrome 66.0 | 1366x768,MacOS,desktop,Mac OS X 10_12_4,chrome 66.0,1366x768,1,1,1
D6b207ed1c829,Windows | Windows 10 | chrome 66.0 | 3201x1800,Windows,desktop,Windows 10,chrome 66.0,3201x1800,2,1,1
D346942f03e5c,rv:60.0 | Android 8.0.0 | firefox | 2076x1080,rv:60.0,mobile,Android 8.0.0,firefox,2076x1080,1,1,1
D35af433247db,Lenovo | Android 6.0.1 | chrome 66.0 for android | 2560x1600,Lenovo,mobile,Android 6.0.1,chrome 66.0 for android,2560x1600,1,1,1
D85ed5d52222e,Windows | Windows 8.1 | ie 11.0 for desktop | 1280x1024,Windows,desktop,Windows 8.1,ie 11.0 for desktop,1280x1024,1,1,1
D7c3aed381e75,Windows | Windows 8 | chrome 66.0 | 1366x768,Windows,desktop,Windows 8,chrome 66.0,1366x768,2,1,1
D7c0793792323,MacOS | Mac OS X 10_12_5 | chrome 66.0 | 2560x1600,MacOS,desktop,Mac OS X 10_12_5,chrome 66.0,2560x1600,1,1,1
D2ce8dec75d2b,MacOS | Mac OS X 10_9_5 | chrome 66.0 | 1440x900,MacOS,desktop,Mac OS X 10_9_5,chrome 66.0,1440x900,1,1,1
Dcc67548377d0,MacOS | Mac OS X 10_13_4 | chrome 67.0 | 3360x2100,MacOS,desktop,Mac OS X 10_13_4,chrome 67.0,3360x2100,1,1,1
Dacb23114c245,rv:58.0 | Windows 7 | firefox 58.0 | 1366x768,rv:58.0,desktop,Windows 7,firefox 58.0,1366x768,2,1,1
Da5cd120103bd,HUAWEI VNS-L23 Build/HUAWEIVNS-L23 | facebook,HUAWEI VNS-L23 Build/HUAWEIVNS-L23,mobile,"",facebook,"",1,1,1
D6eeceb4dd5c3,D6603 Build/23.5.A.1.291 | chrome 66.0 for android,D6603 Build/23.5.A.1.291,mobile,"",chrome 66.0 for android,"",1,1,1
D5c1a7a0f6f32,rv:57.0 | Windows 7 | firefox 57.0 | 1360x768,rv:57.0,desktop,Windows 7,firefox 57.0,1360x768,1,1,1
D9363dc0a77e8,SAMSUNG-SM-G900A | Android | chrome | 1920x1080,SAMSUNG-SM-G900A,mobile,Android,chrome,1920x1080,1,1,1
De07d2e67acc2,iOS Device | iOS 11.3.0 | mobile safari uiwebview | 1136x640,iOS Device,mobile,iOS 11.3.0,mobile safari uiwebview,1136x640,5,1,1
Db9cd7a2a439a,SAMSUNG | Android 6.0.1 | samsung browser 6.4 | 1024x768,SAMSUNG,mobile,Android 6.0.1,samsung browser 6.4,1024x768,1,1,1
D202043c16275,SM-A310F Build/MMB29K | chrome 65.0 for android,SM-A310F Build/MMB29K,mobile,"",chrome 65.0 for android,"",3,1,1
Deb26a8c0b636,rv:57.0 | Windows 10 | firefox | 2560x1440,rv:57.0,desktop,Windows 10,firefox,2560x1440,1,1,1
D6063a770d45a,SM-T350 Build/NMF26X | chrome 65.0 for android,SM-T350 Build/NMF26X,mobile,"",chrome 65.0 for android,"",1,1,1
D2d6d9b4df397,Windows | Windows 10 | edge 16.0 | 2560x1600,Windows,desktop,Windows 10,edge 16.0,2560x1600,2,1,1
D6cda19352e5b,XT1003 | chrome generic,XT1003,desktop,"",chrome generic,"",1,1,1
Dd81f8415ae63,LG-M257 | chrome 66.0 for android,LG-M257,mobile,"",chrome 66.0 for android,"",1,1,1
Db56fba1956af,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1120x700,Trident/7.0,desktop,Windows 7,ie 11.0 for desktop,1120x700,1,1,1
Da433349d0f05,SM-G615F | android webview 4.0,SM-G615F,mobile,"",android webview 4.0,"",2,1,1
D10243c57dfad,VS988 Build/NRD90U | Android 7.0 | chrome generic for android | 2672x1440,VS988 Build/NRD90U,mobile,Android 7.0,chrome generic for android,2672x1440,1,1,1
D87acb192b49c,Lenovo | chrome generic,Lenovo,desktop,"",chrome generic,"",1,1,1
D781d1b834b05,SM-G920T Build/NRD90M | Android 7.0 | chrome generic for android | 2560x1440,SM-G920T Build/NRD90M,mobile,Android 7.0,chrome generic for android,2560x1440,1,1,1
D02ac7ef11291,Windows | Windows 7 | ie 11.0 for desktop | 1600x1200,Windows,desktop,Windows 7,ie 11.0 for desktop,1600x1200,1,1,1
Dbb8547670fe6,Windows | Windows 10 | chrome 66.0 | 2112x1188,Windows,desktop,Windows 10,chrome 66.0,2112x1188,1,1,1
D4680b68e3b3a,Windows | Windows 10 | opera 52.0 | 3200x1800,Windows,desktop,Windows 10,opera 52.0,3200x1800,1,1,1
D0d99eb7a0590,Windows | Windows 10 | chrome 58.0 | 3840x2160,Windows,desktop,Windows 10,chrome 58.0,3840x2160,2,1,1
D9484e2ee1a5c,Windows | Windows 10 | chrome 64.0 | 1727x971,Windows,desktop,Windows 10,chrome 64.0,1727x971,1,1,1
D32f3506ebada,AX820 Build/MRA58K | chrome 54.0 for android,AX820 Build/MRA58K,mobile,"",chrome 54.0 for android,"",1,1,1
D930aab15d3b4,SM-T560 Build/KTU84P | chrome,SM-T560 Build/KTU84P,mobile,"",chrome,"",1,1,1
De1e65cbd5b8a,LG-M200 Build/NRD90U | chrome 66.0 for android,LG-M200 Build/NRD90U,mobile,"",chrome 66.0 for android,"",2,1,1
Dcdae5a152cc1,SM-N920G Build/NRD90M | chrome 66.0 for android,SM-N920G Build/NRD90M,mobile,"",chrome 66.0 for android,"",1,1,1
D9d87425d5579,Pixel 2 XL Build/OPM2.171019.029 | Android 8.1.0 | chrome 66.0 for android | 2880x1442,Pixel 2 XL Build/OPM2.171019.029,mobile,Android 8.1.0,chrome 66.0 for android,2880x1442,1,1,1
Db73cc9fd1941,iOS Device | iOS 11.3.0 | firefox | 1136x640,iOS Device,mobile,iOS 11.3.0,firefox,1136x640,1,1,1
D24a46b4d2b57,Gravity Build/NRD90M | chrome 66.0 for android,Gravity Build/NRD90M,mobile,"",chrome 66.0 for android,"",1,1,1
D72b03a3d4c6b,Linux x86_64 | chrome 66.0,Linux x86_64,desktop,"",chrome 66.0,"",1,1,1
Df890aa5e44e7,MacOS | Mac OS X 10_13_5 | safari 11.0 | 1920x1080,MacOS,desktop,Mac OS X 10_13_5,safari 11.0,1920x1080,1,1,1
D5f1b492b1f28,Blade V6 Max Build/MRA58K | chrome 58.0 for android,Blade V6 Max Build/MRA58K,mobile,"",chrome 58.0 for android,"",3,1,1
D87ba3db976aa,Z983 Build/NMF26F | Android 7.1.1 | chrome 55.0 for android | 1920x1080,Z983 Build/NMF26F,mobile,Android 7.1.1,chrome 55.0 for android,1920x1080,1,1,1
D05df977949f0,Pixel | Android 8.1.0 | chrome 66.0 for android | 2562x1442,Pixel,mobile,Android 8.1.0,chrome 66.0 for android,2562x1442,1,1,1
Da0a3f15eba6c,MacOS | Mac OS X 10_12_1 | safari 10.0 | 2560x1600,MacOS,desktop,Mac OS X 10_12_1,safari 10.0,2560x1600,1,1,1
D48fe9206b9ec,MacOS | Mac OS X 10_12_6 | chrome 62.0 | 1024x640,MacOS,desktop,Mac OS X 10_12_6,chrome 62.0,1024x640,1,1,1
D02f4a92ff15c,Windows NT 6.1 | Windows 7 | ie 11.0 for desktop | 1422x889,Windows NT 6.1,desktop,Windows 7,ie 11.0 for desktop,1422x889,1,1,1
Da23a854a6dea,4047G Build/NRD90M | chrome 64.0 for android,4047G Build/NRD90M,mobile,"",chrome 64.0 for android,"",7,1,1
D93ed3f6314b3,SAMSUNG SM-G935F Build/MMB29K | samsung browser 6.2,SAMSUNG SM-G935F Build/MMB29K,mobile,"",samsung browser 6.2,"",2,1,1
Db60474ff860e,Windows | Windows Vista | aol,Windows,desktop,Windows Vista,aol,"",1,1,1
Df59e6e3f2928,Nexus 6P Build/OPR5.170623.011 | Android 8.0.0,Nexus 6P Build/OPR5.170623.011,mobile,Android 8.0.0,"","",2,1,1
Dd488106f1dc5,ONEPLUS | Android 7.1.1 | chrome 65.0 for android,ONEPLUS,mobile,Android 7.1.1,chrome 65.0 for android,"",1,1,1
Dc97224f810a5,verykoolS5019 | chrome 62.0 for android,verykoolS5019,mobile,"",chrome 62.0 for android,"",1,1,1
D2e37a3c3d6d5,Linux | chrome 56.0 | 1536x864,"",desktop,Linux,chrome 56.0,1536x864,1,1,1
Dd0e7895bbe9d,MacOS | Mac OS X 10_13_2 | chrome 62.0 | 3840x2160,MacOS,desktop,Mac OS X 10_13_2,chrome 62.0,3840x2160,1,1,1
D3ab758c7ff3a,SM-J327T Build/NRD90M | Android 7.0 | chrome 61.0 for android | 1280x720,SM-J327T Build/NRD90M,mobile,Android 7.0,chrome 61.0 for android,1280x720,1,1,1
D645bba8a6a06,rv:11.0 | Windows 8.1 | ie 11.0 for desktop,rv:11.0,desktop,Windows 8.1,ie 11.0 for desktop,"",1,1,1
D128629a2d03a,rv:45.0 | Windows 10 | firefox | 1366x768,rv:45.0,desktop,Windows 10,firefox,1366x768,2,1,1
Df14bfc08f87f,SM-G965F Build/R16NW | chrome generic for android,SM-G965F Build/R16NW,mobile,"",chrome generic for android,"",1,1,1
D7320acf027fe,MacOS | Mac OS X 10_13_2 | safari generic | 1152x648,MacOS,desktop,Mac OS X 10_13_2,safari generic,1152x648,1,1,1
D08b1d57fcf1b,MacOS | Mac OS X 10_10_5 | chrome 62.0 | 5120x2880,MacOS,desktop,Mac OS X 10_10_5,chrome 62.0,5120x2880,2,1,1
Dc1fbadf5365f,NYX_A1 | chrome 63.0 for android,NYX_A1,mobile,"",chrome 63.0 for android,"",1,1,1
Dff7d9f3b90f7,SM-G900I | chrome 61.0 for android,SM-G900I,mobile,"",chrome 61.0 for android,"",1,1,1
Dc685583a21d2,LGLS676 Build/MXB48T | chrome 62.0 for android,LGLS676 Build/MXB48T,mobile,"",chrome 62.0 for android,"",1,1,1
Db9e456af55e0,rv:52.0 | Windows Vista | 1152x864,rv:52.0,desktop,Windows Vista,"",1152x864,1,1,1
Db62bb56d3719,MacOS | Mac OS X 10_12 | safari generic | 1920x1200,MacOS,desktop,Mac OS X 10_12,safari generic,1920x1200,1,1,1
D4b3a27f1b7c1,Windows | Windows 10 | edge 13.0 | 1920x1200,Windows,desktop,Windows 10,edge 13.0,1920x1200,1,1,1
Dc6ab214f4b5c,HUAWEI Y560-L03 Build/HUAWEIY560-L03 | chrome 61.0 for android,HUAWEI Y560-L03 Build/HUAWEIY560-L03,mobile,"",chrome 61.0 for android,"",4,1,1
D037ac8a90ddf,MacOS | Mac OS X 10_9_5 | chrome 62.0 | 3360x2100,MacOS,desktop,Mac OS X 10_9_5,chrome 62.0,3360x2100,1,1,1
Ddf283e0e7a9e,SM-G928V Build/NRD90M | Android 7.0 | chrome 63.0 for android | 1920x1080,SM-G928V Build/NRD90M,mobile,Android 7.0,chrome 63.0 for android,1920x1080,1,1,1
D850662e1d87f,LG-H830 Build/NRD90U | chrome 63.0 for android,LG-H830 Build/NRD90U,mobile,"",chrome 63.0 for android,"",1,1,1
D76e25df7a813,SM-N900P Build/LRX21V | Android 5.0 | chrome 43.0 for android | 1920x1080,SM-N900P Build/LRX21V,mobile,Android 5.0,chrome 43.0 for android,1920x1080,1,1,1
Deaa058ac84ff,ME173X | Android | chrome 63.0 for android,ME173X,mobile,Android,chrome 63.0 for android,"",1,1,1
Df5305931c436,SAMSUNG-SM-G928A Build/NRD90M | Android 7.0 | chrome 62.0 for android,SAMSUNG-SM-G928A Build/NRD90M,mobile,Android 7.0,chrome 62.0 for android,"",1,1,1
D56bd54a78b96,Windows | Windows 7 | chrome 63.0 | 1848x1155,Windows,desktop,Windows 7,chrome 63.0,1848x1155,1,1,1
D7cd036e0c314,F5321 | Android 7.1.1 | chrome 63.0 for android | 1280x720,F5321,mobile,Android 7.1.1,chrome 63.0 for android,1280x720,1,1,1
D2f3cad1183d6,Android | chrome 63.0 | 960x540,"",mobile,Android,chrome 63.0,960x540,1,1,1
D66e5d0376061,Windows | Windows 10 | chrome 63.0 | 1760x990,Windows,desktop,Windows 10,chrome 63.0,1760x990,1,1,1
D30a14b3700eb,MacOS | Mac OS X 10_13_2 | chrome 49.0 | 2880x1800,MacOS,desktop,Mac OS X 10_13_2,chrome 49.0,2880x1800,1,1,1
D640f088b9b69,Redmi 4A Build/MMB29M | android webview 4.0,Redmi 4A Build/MMB29M,mobile,"",android webview 4.0,"",1,1,1
Dcdc9d2d14f74,GT-S7390 | chrome 59.0 for android,GT-S7390,mobile,"",chrome 59.0 for android,"",1,1,1
Dfa0dfbe003f0,P5006A | chrome 62.0 for android,P5006A,mobile,"",chrome 62.0 for android,"",2,1,1
D5885d4292a57,iris 870 Build/MRA58K | android webview 4.0,iris 870 Build/MRA58K,mobile,"",android webview 4.0,"",1,1,1
Dd8588c52c4ed,LG-M150 | chrome 62.0 for android,LG-M150,mobile,"",chrome 62.0 for android,"",1,1,1
Da7871649ceef,Windows | Windows 7 | 1344x840,Windows,desktop,Windows 7,"",1344x840,1,1,1
Dbed0fdb46f70,Blade V6 Build/LRX22G | chrome 55.0 for android,Blade V6 Build/LRX22G,mobile,"",chrome 55.0 for android,"",1,1,1
Dcb5e1d990ba9,SM-J530G | chrome 65.0 for android,SM-J530G,mobile,"",chrome 65.0 for android,"",1,1,1
D55f560bf6cfa,VS988 Build/NRD90U | Android 7.0 | chrome 65.0 for android | 2672x1440,VS988 Build/NRD90U,mobile,Android 7.0,chrome 65.0 for android,2672x1440,2,1,1
D817f8da620d4,P5006A | chrome 64.0 for android,P5006A,mobile,"",chrome 64.0 for android,"",1,1,1
D360d535d474a,Windows | Windows 10 | chrome 60.0 | 1440x900,Windows,desktop,Windows 10,chrome 60.0,1440x900,1,1,1
D922560749e5c,Z971 | Android 7.1.1 | chrome 62.0 for android | 1280x720,Z971,mobile,Android 7.1.1,chrome 62.0 for android,1280x720,1,1,1
D0d1b4a3edbb2,G3223 Build/42.0.A.4.167 | chrome 63.0 for android,G3223 Build/42.0.A.4.167,mobile,"",chrome 63.0 for android,"",1,1,1
D2113fdec9991,Lenovo | other,Lenovo,mobile,"",other,"",1,1,1
D3ef6cf13d5d8,SM-G390F | chrome 64.0 for android,SM-G390F,mobile,"",chrome 64.0 for android,"",2,1,1
Dafa0206f4bb8,LG-H901 | Android 6.0 | chrome 62.0 for android | 2560x1440,LG-H901,mobile,Android 6.0,chrome 62.0 for android,2560x1440,1,1,1
Da6c15e8b3eb8,MacOS | Mac OS X 10_13_3 | chrome 63.0 | 4096x2304,MacOS,desktop,Mac OS X 10_13_3,chrome 63.0,4096x2304,2,1,1
D18238fabb675,K10 | android webview 4.0,K10,mobile,"",android webview 4.0,"",1,1,1
De436f43663a3,MacOS | Mac OS X 10_11_6 | chrome | 1280x800,MacOS,desktop,Mac OS X 10_11_6,chrome,1280x800,1,1,1
D6bb5d58ab89f,Redmi 4X Build/N2G47H | chrome generic for android,Redmi 4X Build/N2G47H,mobile,"",chrome generic for android,"",1,1,1
Daa53a4480a47,SAMSUNG SM-N910A Build/MMB29M | Android 6.0.1 | samsung browser generic | 2560x1440,SAMSUNG SM-N910A Build/MMB29M,mobile,Android 6.0.1,samsung browser generic,2560x1440,3,1,1
Dd081ab125873,ALP-L09 Build/HUAWEIALP-L09S | chrome generic for android,ALP-L09 Build/HUAWEIALP-L09S,mobile,"",chrome generic for android,"",1,1,1
D00025c299db7,SM-A500M Build/LRX22G | chrome generic,SM-A500M Build/LRX22G,desktop,"",chrome generic,"",1,1,1
Db8e98e73302b,MacOS | Mac OS X 10_10_5 | chrome 65.0 | 2880x1800,MacOS,desktop,Mac OS X 10_10_5,chrome 65.0,2880x1800,1,1,1
D13745202dbae,Android | chrome 64.0 | 1280x800,"",mobile,Android,chrome 64.0,1280x800,1,1,1
Dbcd2c5d9820a,Windows | Windows 8.1 | chrome 64.0 | 1920x1200,Windows,desktop,Windows 8.1,chrome 64.0,1920x1200,1,1,1
D842ed457a65a,SM-J727VPP Build/NRD90M | Android 7.0 | chrome 65.0 for android | 1280x720,SM-J727VPP Build/NRD90M,mobile,Android 7.0,chrome 65.0 for android,1280x720,1,1,1
